movieId,title,genres
201917,Protocol of the First Prophecy,Action|Mystery|Crime
201918,Algorithm of the Crimson Heart,War|Action|Sci-Fi
201919,First Heart,Sci-Fi|War|Western
201920,The Final Ocean,Crime|Action
201921,The First Light,Horror|Documentary|Animation
201922,Infinite Illusion,Children
201923,Soul of the First Warrior,Fantasy|Mystery
201924,The Mystic Illusion,Thriller
201925,Thunder of the Broken Heart,Thriller
201926,The Secret Thunder,Film-Noir
201927,Star of the Broken Code,Documentary|Fantasy
201928,Broken Shadow,Fantasy|Crime|Drama
201929,The Awakened Kingdom,Mystery|Film-Noir
201930,The Broken Memory,Children
201931,Illusion of the Ancient Guardian,Musical
201932,Frozen Revenge,Musical
201933,Shattered Ocean,Drama|War|Fantasy
201934,Falling Titan,Horror|Drama
201935,The Iron Shadow,Comedy
201936,The Silver Shadow,Romance
201937,First Heart,Sci-Fi
201938,Awakened Protocol,Animation|Drama
201939,The Lost Warrior,Documentary
201940,Justice of the Dark Kingdom,Children|Comedy
201941,The Brave Soul,Adventure|Comedy|Action
201942,Justice of the Ancient Light,Action|Drama
201943,Broken Legacy,Documentary
201944,Empire of the Burning Mountain,Thriller|Horror
201945,Forgotten Soul,Children|Musical
201946,Illusion of the Infinite Dream,Musical|Horror|Fantasy
201947,Iron Light,Documentary|Drama|Adventure
201948,Shadow of the Rising Titan,Musical|Action|Film-Noir
201949,The Mystic Memory,Thriller|Animation|Romance
201950,The Legendary Heart,Romance
201951,Star of the Frozen Thunder,Sci-Fi|Animation|Mystery
201952,Lost Justice,Horror|Comedy
201953,Revenge of the Broken Guardian,Fantasy
201954,Protocol of the Shattered Light,Western|Children
201955,The Legendary Ocean,Drama
201956,Burning Prophecy,War|Sci-Fi|Action
201957,The Mystic Dimension,Western|Horror
201958,The Final Warrior,Thriller|Adventure|Documentary
201959,Lost Soul,Western
201960,Mountain of the Shattered Legacy,Sci-Fi
201961,Legendary Light,Drama
201962,Forgotten Destiny,Western|Animation
201963,The Last Force,Documentary|Film-Noir|Romance
201964,The Last Heart,War|Musical
201965,The Mystic Kingdom,Comedy|Romance
201966,The Crimson Thunder,Animation
201967,Titan of the Silver Protocol,Western
201968,Kingdom of the Iron Star,War|Drama|Children
201969,Illusion of the Legendary Prophecy,Fantasy|Comedy
201970,Guardian of the Rising Force,Drama|War
201971,Force of the First Guardian,War|Children
201972,The Dark Guardian,Western
201973,Silver Ocean,War
201974,Savage Empire,Animation
201975,The Forgotten Force,Comedy|Documentary
201976,Illusion of the Silent Warrior,Romance
201977,The Eternal Illusion,War|Horror|Fantasy
201978,Protocol of the Iron Shadow,Romance|Animation|Musical
201979,Force of the Silent Dream,Horror
201980,The Last Algorithm,Adventure|Horror
201981,Silent Kingdom,War|Western
201982,Revenge of the Brave Legacy,Sci-Fi|Romance|Animation
201983,Illusion of the Awakened Legacy,Mystery
201984,The Savage Force,Drama|War|Crime
201985,The Burning Shadow,Romance
201986,Lost Storm,Thriller|Adventure|Mystery
201987,The Brave Code,Thriller
201988,First Empire,Crime
201989,Heart of the Frozen Legacy,Sci-Fi
201990,The Forgotten Illusion,Comedy
201991,The Dark Kingdom,Comedy|Drama
201992,The Ancient Kingdom,Horror
201993,Dream of the Legendary Forest,War|Western
201994,The Ancient Soul,Mystery|Horror
201995,Force of the Silver Algorithm,Comedy|Horror
201996,Hidden Forest,Western
201997,The Mystic Dimension,Musical|Children
201998,The Broken Thunder,Thriller
201999,The Ancient Star,Crime|Mystery
